"","Type","variable","value"
"45587","Fit","Upload",13056193.3384982
"45588","Fit","Upload",5087670.97808019
"45589","Fit","Upload",6687546.47622885
"45590","Fit","Upload",11413655.7590923
"45591","Fit","Upload",16899564.5648273
"45592","Fit","Upload",14107689.7046223
"45593","Fit","Upload",7836067.77944642
"45594","Fit","Upload",11804870.4368539
"45595","Fit","Upload",8958298.06839957
"45596","Fit","Upload",13651774.4909285
"45597","Fit","Upload",6059875.87163019
"45598","Fit","Upload",14871320.0278273
"45599","Fit","Upload",8234128.95533775
"45600","Fit","Upload",6125411.81492163
"45601","Fit","Upload",6215433.18958182
"45602","Fit","Upload",1027675.98903308
"45603","Fit","Upload",10696581.9141974
"45604","Fit","Upload",11444690.8936453
"45605","Fit","Upload",10643408.0094568
"45606","Fit","Upload",14979947.2147213
"45607","Fit","Upload",7159168.46472759
"45608","Fit","Upload",20630228.5391051
"45609","Fit","Upload",10487713.9137642
"45610","Fit","Upload",11897665.8267258
"45611","Fit","Upload",5638393.5177443
"45612","Fit","Upload",5006293.07274014
"45613","Fit","Upload",8758233.28818074
"45614","Fit","Upload",6783593.88178832
"45615","Fit","Upload",753897.761498341
"45616","Fit","Upload",17024913.5146446
"45617","Fit","Upload",6605101.23220926
"45618","Fit","Upload",11631803.5762997
"45619","Fit","Upload",11277394.7291732
"45620","Fit","Upload",8249569.2083086
"45621","Fit","Upload",9167066.54871834
"45622","Fit","Upload",9491637.1720818
"45623","Fit","Upload",8825149.87105573
"45624","Fit","Upload",7900428.85365249
"45625","Fit","Upload",9711913.42618439
"45626","Fit","Upload",10680420.0598306
"45627","Fit","Upload",10165802.7847758
"45628","Fit","Upload",12805344.450284
"45629","Fit","Upload",22847503.6830583
"45630","Fit","Upload",14705499.4383484
"45631","Fit","Upload",10255983.8721661
"45632","Fit","Upload",11389255.4808021
"45633","Fit","Upload",8246596.65378888
"45634","Fit","Upload",7853739.79547651
"45635","Fit","Upload",19459212.8075377
"45636","Fit","Upload",12761443.8515611
"45637","Fit","Upload",12453079.6578448
"45638","Fit","Upload",9452424.88455867
"45639","Fit","Upload",10547054.0787867
"45640","Fit","Upload",10043930.1281756
"45641","Fit","Upload",7517359.14048472
"45642","Fit","Upload",5384753.12364735
"45643","Fit","Upload",6783695.42865158
"45644","Fit","Upload",13571147.5382256
"45645","Fit","Upload",9351509.98411069
"45646","Fit","Upload",9057642.71681142
"45647","Fit","Upload",8297413.52281102
"45648","Fit","Upload",15811951.1770053
"45649","Fit","Upload",8085275.66415107
"45650","Fit","Upload",20704429.0844073
"45651","Fit","Upload",23131299.5416625
"45652","Fit","Upload",12205733.8096645
"45653","Fit","Upload",17834180.9316106
"45654","Fit","Upload",5565356.4468931
"45655","Fit","Upload",11982129.3531027
"45656","Fit","Upload",8685104.21151385
"45657","Fit","Upload",14023739.2291421
"45658","Fit","Upload",13144069.7841938
"45659","Fit","Upload",12388169.7093333
"45660","Fit","Upload",16307535.3745531
"45661","Fit","Upload",15379485.2918672
"45662","Fit","Upload",9007874.43423323
"45663","Fit","Upload",5627887.36285787
"45664","Fit","Upload",7708618.52398354
"45665","Fit","Upload",6886976.09098515
"45666","Fit","Upload",11518709.1805855
"45667","Fit","Upload",9627844.99011891
"45668","Fit","Upload",6534508.45860528
"45669","Fit","Upload",12678422.5198424
"45670","Fit","Upload",10534433.9529571
"45671","Fit","Upload",4556945.91054943
"45672","Fit","Upload",13882743.6193711
"45673","Fit","Upload",15581278.3035902
"45674","Fit","Upload",212113.579502108
"45675","Fit","Upload",9542718.70904036
"45676","Fit","Upload",454842.654137548
"45677","Fit","Upload",12439870.0272195
"45678","Fit","Upload",197448.645777442
"45679","Fit","Upload",9087874.62940497
"45680","Fit","Upload",18276352.8751699
"45681","Fit","Upload",11844889.3164631
"45682","Fit","Upload",20441685.2256616
"45683","Fit","Upload",17320824.6716144
"45684","Fit","Upload",11480216.4568071
"45685","Fit","Upload",6439430.67544413
"45686","Fit","Upload",6929470.39503575
"45687","Fit","Upload",13411674.3644976
"45688","Fit","Upload",10536062.0367135
"45689","Fit","Upload",9619096.29311377
"45690","Fit","Upload",12784469.8116227
"45691","Fit","Upload",8193274.17249851
"45692","Fit","Upload",7735378.41340714
"45693","Fit","Upload",7021321.26584625
"45694","Fit","Upload",14511181.4355758
"45695","Fit","Upload",10822466.6851508
"45696","Fit","Upload",7331196.32510988
"45697","Fit","Upload",5528939.94293531
"45698","Fit","Upload",14045652.5827639
"45699","Fit","Upload",8249554.19653503
"45700","Fit","Upload",6375241.08540383
"45701","Fit","Upload",11533319.8964951
"45702","Fit","Upload",16015686.4130797
"45703","Fit","Upload",10667422.8819345
"45704","Fit","Upload",5510593.87164909
"45705","Fit","Upload",7577985.96737683
"45706","Fit","Upload",11592720.9890905
"45707","Fit","Upload",6541124.79568589
"45708","Fit","Upload",14885846.1745951
"45709","Fit","Upload",8412804.62912688
"45710","Fit","Upload",7342727.36095714
"45711","Fit","Upload",5761129.08473155
"45712","Fit","Upload",12310735.513265
"45713","Fit","Upload",9547013.38823856
"45714","Fit","Upload",11415802.8861817
"45715","Fit","Upload",6637524.48529635
"45716","Fit","Upload",14571534.7436583
"45717","Fit","Upload",6972520.81597708
"45718","Fit","Upload",8443481.07616536
"45719","Fit","Upload",6418137.03079743
"45720","Fit","Upload",5744705.01020118
"45721","Fit","Upload",3976346.71714815
"45722","Fit","Upload",9899409.42686436
"45723","Fit","Upload",6581294.57297925
"45724","Fit","Upload",12308146.8812633
"45725","Fit","Upload",7709847.37695706
"45726","Fit","Upload",11391288.1753225
"45727","Fit","Upload",11215133.8524135
"45728","Fit","Upload",14886977.4293365
"45729","Fit","Upload",732793.851060419
"45730","Fit","Upload",18409245.3670213
"45731","Fit","Upload",16236706.8346816
"45732","Fit","Upload",13922536.6702457
"45733","Fit","Upload",12403594.4074704
"45734","Fit","Upload",5485204.69744993
"45735","Fit","Upload",11993461.7796543
"45736","Fit","Upload",15406891.9847003
"45737","Fit","Upload",913703.13467479
"45738","Fit","Upload",11436208.7988553
"45739","Fit","Upload",419614.977052072
"45740","Fit","Upload",7042966.58316573
"45741","Fit","Upload",22754819.3850212
"45742","Fit","Upload",8096923.14027485
"45743","Fit","Upload",9570542.96198799
"45744","Fit","Upload",8981140.12882779
"45745","Fit","Upload",7572148.34972629
"45746","Fit","Upload",6590913.41304111
"45747","Fit","Upload",13782500.096723
"45748","Fit","Upload",15517159.9382346
"45749","Fit","Upload",8980761.07789171
"45750","Fit","Upload",5473052.80174983
"45751","Fit","Upload",12040663.4714129
"45752","Fit","Upload",6220357.48258144
"45753","Fit","Upload",13732756.5637838
"45754","Fit","Upload",6689798.75634361
"45755","Fit","Upload",7440167.14082069
"45756","Fit","Upload",9432504.30414173
"45757","Fit","Upload",10228881.399713
"45758","Fit","Upload",10194295.3515831
"45759","Fit","Upload",4174859.5172295
"45760","Fit","Upload",9205563.02551852
"45761","Fit","Upload",7489304.06990165
"45762","Fit","Upload",19795335.6770104
"45763","Fit","Upload",849790.124289082
"45764","Fit","Upload",7089984.10008387
"45765","Fit","Upload",5306022.75429579
"45766","Fit","Upload",10376924.6412959
"45767","Fit","Upload",10495651.7087191
"45768","Fit","Upload",9923096.09482308
"45769","Fit","Upload",6208537.18409028
"45770","Fit","Upload",19235033.7241056
"45771","Fit","Upload",15642340.9431108
"45772","Fit","Upload",6067844.89532273
"45773","Fit","Upload",12655051.8294461
"45774","Fit","Upload",8480172.56403107
"45775","Fit","Upload",18608726.961505
"45776","Fit","Upload",9541902.28936383
"45777","Fit","Upload",11799678.1741712
"45778","Fit","Upload",9614322.96750534
"45779","Fit","Upload",7062162.2885819
"45780","Fit","Upload",7346498.81608927
"45781","Fit","Upload",5673231.75890523
"45782","Fit","Upload",10562556.2630304
"45783","Fit","Upload",9644720.4086675
"45784","Fit","Upload",14247278.6139379
"45785","Fit","Upload",6434752.20270965
"45786","Fit","Upload",8946201.32690963
"45787","Fit","Upload",10488538.5196963
"45788","Fit","Upload",10017729.2500521
"45789","Fit","Upload",5604954.43289331
"45790","Fit","Upload",6471203.83419009
"45791","Fit","Upload",9618749.88916675
"45792","Fit","Upload",11071598.6470992
"45793","Fit","Upload",7037400.62303339
"45794","Fit","Upload",5336101.00429506
"45795","Fit","Upload",4962860.75722803
"45796","Fit","Upload",14000509.8838567
"45797","Fit","Upload",4901594.51861972
"45798","Fit","Upload",10428107.4441081
"45799","Fit","Upload",22743930.8751202
"45800","Fit","Upload",10874447.9913939
"45801","Fit","Upload",811411.148992528
"45802","Fit","Upload",17688982.5304545
"45803","Fit","Upload",7600336.47326984
"45804","Fit","Upload",8207427.92455416
"45805","Fit","Upload",7325949.5409704
"45806","Fit","Upload",11583856.7886861
"45807","Fit","Upload",12707681.8565629
"45808","Fit","Upload",9651402.00904815
"45809","Fit","Upload",767763.677207581
"45810","Fit","Upload",6616545.16107352
"45811","Fit","Upload",10894275.6413036
"45812","Fit","Upload",18817666.8990232
"45813","Fit","Upload",12146831.2921755
"45814","Fit","Upload",7884248.5123424
"45815","Fit","Upload",9252297.05844917
"45816","Fit","Upload",8234323.56053644
"45817","Fit","Upload",7682070.47265317
"45818","Fit","Upload",1136432.31962621
"45819","Fit","Upload",7806336.55510473
"45820","Fit","Upload",17519529.2126211
"45821","Fit","Upload",192511.933594064
"45822","Fit","Upload",6978439.33470153
"45823","Fit","Upload",11592118.8280324
"45824","Fit","Upload",7904068.36505483
"45825","Fit","Upload",17811806.3155606
"45826","Fit","Upload",5134993.11791138
"45827","Fit","Upload",15151837.008236
"45828","Fit","Upload",9951609.42299637
"45829","Fit","Upload",11618739.9286035
"45830","Fit","Upload",429341.229986273
"45831","Fit","Upload",537485.205365539
"45832","Fit","Upload",5056736.21355196
"45833","Fit","Upload",9516889.06488425
"45834","Fit","Upload",4095801.32396302
"45835","Fit","Upload",8381549.72930399
"45836","Fit","Upload",9382469.90397163
"45837","Fit","Upload",8541841.5679641
"45838","Fit","Upload",14953212.3722229
"45839","Fit","Upload",993991.544374212
"45840","Fit","Upload",16290624.7623657
"45841","Fit","Upload",8703515.0745539
"45842","Fit","Upload",18619825.2090301
"45843","Fit","Upload",10507366.3858351
"45844","Fit","Upload",217582.645779206
"45845","Fit","Upload",13585494.4443186
"45846","Fit","Upload",10618842.5579641
"45847","Fit","Upload",7265812.99539594
"45848","Fit","Upload",12847139.6370374
"45849","Fit","Upload",772495.615232789
"45850","Fit","Upload",7562265.14174841
"45851","Fit","Upload",18886063.3201437
"45852","Fit","Upload",11235962.8262505
"45853","Fit","Upload",16833307.7567492
"45854","Fit","Upload",11666421.5601314
"45855","Fit","Upload",12774621.4280493
"45856","Fit","Upload",15354528.4828211
"45857","Fit","Upload",9823257.135809
"45858","Fit","Upload",5636610.87600146
"45859","Fit","Upload",12444720.8018786
"45860","Fit","Upload",14121320.9731399
"45861","Fit","Upload",13104449.897521
"45862","Fit","Upload",6633412.57774236
"45863","Fit","Upload",6385582.94350968
"45864","Fit","Upload",13888144.6900385
"45865","Fit","Upload",4687127.70050256
"45866","Fit","Upload",7876183.26705841
"45867","Fit","Upload",15003750.4156865
"45868","Fit","Upload",8162132.85595807
"45869","Fit","Upload",7247541.56421783
"45870","Fit","Upload",11737329.4822712
"45871","Fit","Upload",16718390.9229757
"45872","Fit","Upload",11352027.4733842
"45873","Fit","Upload",19420260.6884214
"45874","Fit","Upload",7566647.19428046
"45875","Fit","Upload",8080023.07650766
"45876","Fit","Upload",10528629.5220651
"45877","Fit","Upload",10657823.54029
"45878","Fit","Upload",11727130.9532594
"45879","Fit","Upload",10954389.7985092
"45880","Fit","Upload",8133398.09001442
"45881","Fit","Upload",6878589.61157043
"45882","Fit","Upload",7084060.0337847
"45883","Fit","Upload",12053191.4925272
"45884","Fit","Upload",8619562.16213609
"45885","Fit","Upload",10992532.9162645
"45886","Fit","Upload",7461405.8997224
"45887","Fit","Upload",7112345.93212041
"45888","Fit","Upload",9491122.00948345
"45889","Fit","Upload",21869717.5562122
"45890","Fit","Upload",8652640.09426902
"45891","Fit","Upload",8787522.10555426
"45892","Fit","Upload",8530822.46595955
"45893","Fit","Upload",6262902.24639736
"45894","Fit","Upload",4702154.8095471
"45895","Fit","Upload",6247395.03612741
"45896","Fit","Upload",8282770.89214777
"45897","Fit","Upload",9258443.78486264
"45898","Fit","Upload",11426418.1594218
"45899","Fit","Upload",13024134.9466273
"45900","Fit","Upload",1030156.24713317
"45901","Fit","Upload",8049567.57410772
"45902","Fit","Upload",6940542.24001959
"45903","Fit","Upload",6621789.26749158
"45904","Fit","Upload",11146283.1521288
"45905","Fit","Upload",8471241.52724969
"45906","Fit","Upload",11513951.3189889
"45907","Fit","Upload",8003972.92193053
"45908","Fit","Upload",8437699.64445722
"45909","Fit","Upload",12085880.1767582
"45910","Fit","Upload",10128179.8888581
"45911","Fit","Upload",8390016.50077095
"45912","Fit","Upload",6545629.02253002
"45913","Fit","Upload",6611066.03250121
"45914","Fit","Upload",7421856.38778612
"45915","Fit","Upload",6761262.04490436
"45916","Fit","Upload",751427.054067773
"45917","Fit","Upload",11820444.2619196
"45918","Fit","Upload",8511180.69559188
"45919","Fit","Upload",7378072.76478162
"45920","Fit","Upload",10179146.2848733
"45921","Fit","Upload",249632.271791379
"45922","Fit","Upload",17899319.418904
"45923","Fit","Upload",7531387.37816559
"45924","Fit","Upload",9316717.0140333
"45925","Fit","Upload",11620697.4172665
"45926","Fit","Upload",6144826.25201938
"45927","Fit","Upload",10301098.2696094
"45928","Fit","Upload",11218856.2225395
"45929","Fit","Upload",7279052.2694037
"45930","Fit","Upload",8773716.20524108
"45931","Fit","Upload",6257768.09217315
"45932","Fit","Upload",5481297.43453229
"45933","Fit","Upload",21400650.1479175
"45934","Fit","Upload",13627417.6116119
"45935","Fit","Upload",14940632.5505062
"45936","Fit","Upload",239527.411052656
"45937","Fit","Upload",11181832.360944
"45938","Fit","Upload",8390705.03052063
"45939","Fit","Upload",14147738.127843
"45940","Fit","Upload",11674823.1762394
"45941","Fit","Upload",12346262.0842933
"45942","Fit","Upload",9301407.7554842
"45943","Fit","Upload",16368167.5997996
"45944","Fit","Upload",13563906.222498
"45945","Fit","Upload",319771.934186945
"45946","Fit","Upload",11735644.3607785
"45947","Fit","Upload",7230758.05534129
"45948","Fit","Upload",10247736.9270425
"45949","Fit","Upload",9624582.63344454
"45950","Fit","Upload",9870689.59945784
"45951","Fit","Upload",14111897.9010795
"45952","Fit","Upload",16398803.0632126
"45953","Fit","Upload",11480941.4157186
"45954","Fit","Upload",32352715.5787768
"45955","Fit","Upload",6614982.23171309
"45956","Fit","Upload",12185586.8382373
"45957","Fit","Upload",8518625.34219599
"45958","Fit","Upload",776921.02645476
"45959","Fit","Upload",6537321.76776257
"45960","Fit","Upload",7535369.1363106
"45961","Fit","Upload",9319351.53151125
"45962","Fit","Upload",5051117.7071152
"45963","Fit","Upload",9718227.68326058
"45964","Fit","Upload",7590564.93479421
"45965","Fit","Upload",4326979.9588289
"45966","Fit","Upload",9651349.55459537
"45967","Fit","Upload",16306637.8178058
"45968","Fit","Upload",12362033.6253367
"45969","Fit","Upload",10157920.3504481
"45970","Fit","Upload",9713616.07548901
"45971","Fit","Upload",6244959.37064219
"45972","Fit","Upload",9768350.35435811
"45973","Fit","Upload",7452053.42202815
"45974","Fit","Upload",12137238.9471822
"45975","Fit","Upload",3859421.14133633
"45976","Fit","Upload",10607280.873796
"45977","Fit","Upload",16932800.6945621
"45978","Fit","Upload",16416575.3591243
"45979","Fit","Upload",8490943.22833223
"45980","Fit","Upload",19010317.7127374
"45981","Fit","Upload",10825947.6126557
"45982","Fit","Upload",9909549.78151821
"45983","Fit","Upload",15846097.4254608
"45984","Fit","Upload",16246130.5682532
"45985","Fit","Upload",10655705.6518203
"45986","Fit","Upload",13246524.1499123
"45987","Fit","Upload",5559162.70528427
"45988","Fit","Upload",8433522.02554776
"45989","Fit","Upload",13916092.8285014
"45990","Fit","Upload",7327317.91330666
"45991","Fit","Upload",12544119.0664878
"45992","Fit","Upload",7286734.52704253
"45993","Fit","Upload",7302893.39133626
"45994","Fit","Upload",10555636.7245747
"45995","Fit","Upload",10266876.0236321
"45996","Fit","Upload",8833758.84062052
"45997","Fit","Upload",10549026.3905089
"45998","Fit","Upload",11106742.8548042
"45999","Fit","Upload",11291074.155512
"46000","Fit","Upload",6656851.42122941
"46001","Fit","Upload",10655091.7177122
"46002","Fit","Upload",8051168.61867112
"46003","Fit","Upload",6828198.42556359
"46004","Fit","Upload",11996187.2911471
"46005","Fit","Upload",5845104.68903686
"46006","Fit","Upload",11559369.0141183
"46007","Fit","Upload",7820941.1186744
"46008","Fit","Upload",10803794.8662201
"46009","Fit","Upload",10921019.7037366
"46010","Fit","Upload",7039183.01610678
"46011","Fit","Upload",9274848.31215319
