"","type","variable","image.size"
"5746","Fit","size",5316648.44268357
"5747","Fit","size",3519911.78242751
"5748","Fit","size",1452224.69152318
"5749","Fit","size",5419308.91524849
"5750","Fit","size",3041042.30372911
"5751","Fit","size",2735412.16636296
"5752","Fit","size",1029147.80230669
"5753","Fit","size",2762263.23925289
"5754","Fit","size",3254295.16605435
"5755","Fit","size",3653027.36725616
"5756","Fit","size",2600263.46556274
"5757","Fit","size",2858452.5060752
"5758","Fit","size",5323696.27757104
"5759","Fit","size",2508678.67877831
"5760","Fit","size",4321261.56273541
"5761","Fit","size",4909848.89388816
"5762","Fit","size",3592767.35217179
"5763","Fit","size",3490038.56951504
"5764","Fit","size",4729799.43854463
"5765","Fit","size",4375929.06111703
"5766","Fit","size",2506823.7400894
"5767","Fit","size",4408026.90733832
"5768","Fit","size",5575019.07551503
"5769","Fit","size",2562675.77725053
"5770","Fit","size",1050135.56415933
"5771","Fit","size",503073.779205768
"5772","Fit","size",3286644.23461036
"5773","Fit","size",3657730.30279176
"5774","Fit","size",3656915.64664312
"5775","Fit","size",2464453.13538541
"5776","Fit","size",5382263.86874875
"5777","Fit","size",3025540.23720126
"5778","Fit","size",6416214.36576431
"5779","Fit","size",7787366.81962402
"5780","Fit","size",738991.272218096
"5781","Fit","size",3214708.71309553
"5782","Fit","size",2506385.41091055
"5783","Fit","size",1895088.49689563
"5784","Fit","size",1914835.81700571
"5785","Fit","size",4241084.94284444
"5786","Fit","size",2212543.98956909
"5787","Fit","size",1110102.51901069
"5788","Fit","size",2404139.9897516
"5789","Fit","size",724324.990817258
"5790","Fit","size",4096194.26361556
"5791","Fit","size",532308.130577638
"5792","Fit","size",2761865.8431815
"5793","Fit","size",2510671.0767018
"5794","Fit","size",3518191.9147411
"5795","Fit","size",4467317.89365056
"5796","Fit","size",1734238.65880225
"5797","Fit","size",2260975.39062552
"5798","Fit","size",5264652.30087256
"5799","Fit","size",5253241.51603974
"5800","Fit","size",808045.644937271
"5801","Fit","size",5745931.34654307
"5802","Fit","size",2753000.92777281
"5803","Fit","size",3728561.99609843
"5804","Fit","size",3984636.08378534
"5805","Fit","size",8042061.80778904
"5806","Fit","size",5430700.6510303
"5807","Fit","size",1212479.01938347
"5808","Fit","size",2170453.25510139
"5809","Fit","size",4841761.15346245
"5810","Fit","size",2977546.73226009
"5811","Fit","size",4489787.5201852
"5812","Fit","size",1681994.69813819
"5813","Fit","size",1239677.68921503
"5814","Fit","size",2859542.33785364
"5815","Fit","size",1866360.02601079
"5816","Fit","size",6215177.87935792
"5817","Fit","size",688167.098969905
"5818","Fit","size",4239397.38994743
"5819","Fit","size",2898257.84740916
"5820","Fit","size",4438173.61039888
"5821","Fit","size",5032035.79963873
"5822","Fit","size",6538683.22104405
"5823","Fit","size",4209062.32503465
"5824","Fit","size",5078316.22587006
"5825","Fit","size",6951246.18057656
"5826","Fit","size",6549961.15540283
"5827","Fit","size",4563778.24378328
"5828","Fit","size",3772977.6782332
"5829","Fit","size",2355363.94951887
"5830","Fit","size",3875235.87165522
"5831","Fit","size",6602073.13442365
"5832","Fit","size",3307693.16521678
"5833","Fit","size",603642.981322261
"5834","Fit","size",3689749.01518987
"5835","Fit","size",1130882.8657239
"5836","Fit","size",4296245.81255565
"5837","Fit","size",1833245.91932014
"5838","Fit","size",1411938.17286784
"5839","Fit","size",4191610.23747726
"5840","Fit","size",4506831.0018697
"5841","Fit","size",2713080.85816871
"5842","Fit","size",3980547.47303292
"5843","Fit","size",949702.669639803
"5844","Fit","size",3683929.84925205
"5845","Fit","size",2688250.46306866
"5846","Fit","size",3788299.50996446
"5847","Fit","size",4669066.08591234
"5848","Fit","size",3982211.38462492
"5849","Fit","size",2932880.76159765
"5850","Fit","size",1497009.65020657
"5851","Fit","size",3495162.7678211
"5852","Fit","size",430831.17699957
"5853","Fit","size",5938437.07343325
"5854","Fit","size",3179931.13047187
"5855","Fit","size",6914051.32150393
"5856","Fit","size",1554795.7298318
"5857","Fit","size",553499.986549597
"5858","Fit","size",1059751.23783226
"5859","Fit","size",4438596.16643075
"5860","Fit","size",5279632.48406479
"5861","Fit","size",2534977.85501681
"5862","Fit","size",6078760.35316395
"5863","Fit","size",2308485.11094308
"5864","Fit","size",3395816.82635419
"5865","Fit","size",4056834.84482712
"5866","Fit","size",6737974.95925346
"5867","Fit","size",4175285.4932907
"5868","Fit","size",4905288.55100148
"5869","Fit","size",3342304.49274668
"5870","Fit","size",1512117.9313257
"5871","Fit","size",3737017.62057532
"5872","Fit","size",820015.308011749
"5873","Fit","size",2181862.34151849
"5874","Fit","size",5441833.7867809
"5875","Fit","size",4443026.87244553
"5876","Fit","size",4023629.72540993
"5877","Fit","size",1579181.5693633
"5878","Fit","size",2906863.88705153
"5879","Fit","size",3729362.13587431
"5880","Fit","size",4842421.63003739
"5881","Fit","size",4377401.42338049
"5882","Fit","size",5127296.11121942
"5883","Fit","size",5692583.37172238
"5884","Fit","size",911759.813574289
"5885","Fit","size",3993177.7593096
"5886","Fit","size",4125854.59926112
"5887","Fit","size",2382028.79680732
"5888","Fit","size",5572596.53531631
"5889","Fit","size",5241900.3254956
"5890","Fit","size",4347333.46091289
"5891","Fit","size",4174013.15303578
"5892","Fit","size",4386828.60728625
"5893","Fit","size",5564165.69838178
"5894","Fit","size",3629346.44582089
"5895","Fit","size",1938508.0202147
"5896","Fit","size",1054477.71041528
"5897","Fit","size",4721061.14885342
"5898","Fit","size",2411394.33647755
"5899","Fit","size",3136683.63032444
"5900","Fit","size",2235425.16808958
"5901","Fit","size",1507796.13844075
"5902","Fit","size",5209086.8748824
"5903","Fit","size",4855527.02786506
"5904","Fit","size",5722659.13335522
"5905","Fit","size",1068665.08496641
"5906","Fit","size",4502014.54602495
"5907","Fit","size",4121682.84690088
"5908","Fit","size",3023387.61151106
"5909","Fit","size",2704084.73323448
"5910","Fit","size",5200695.94635672
"5911","Fit","size",4246739.7797587
"5912","Fit","size",1853074.01822747
"5913","Fit","size",1885059.30792479
"5914","Fit","size",4490395.74911676
"5915","Fit","size",4412026.08984359
"5916","Fit","size",1179916.99724487
"5917","Fit","size",881497.531004898
"5918","Fit","size",7187858.29288114
"5919","Fit","size",660309.704538199
"5920","Fit","size",4845302.47971848
"5921","Fit","size",1069980.60410934
"5922","Fit","size",3889153.38766501
"5923","Fit","size",1313530.50794147
"5924","Fit","size",5231368.81717884
"5925","Fit","size",3886959.26655893
"5926","Fit","size",3036163.31709704
"5927","Fit","size",1033353.64151592
"5928","Fit","size",2011492.81928483
"5929","Fit","size",2145960.85287374
"5930","Fit","size",3818259.76728913
"5931","Fit","size",7365012.03992271
"5932","Fit","size",3951138.14173874
"5933","Fit","size",6467369.50475848
"5934","Fit","size",1664254.76391285
"5935","Fit","size",8654968.79892849
"5936","Fit","size",4286235.32367105
"5937","Fit","size",3068601.12796172
"5938","Fit","size",992389.770622266
"5939","Fit","size",2832362.59999048
"5940","Fit","size",7273609.19855873
"5941","Fit","size",1368736.83789773
"5942","Fit","size",1000141.96609559
"5943","Fit","size",3547084.94383009
"5944","Fit","size",1894897.53496616
"5945","Fit","size",921368.18611801
"5946","Fit","size",2196621.99942788
"5947","Fit","size",4295860.69000067
"5948","Fit","size",6968011.73068019
"5949","Fit","size",1820958.41558306
"5950","Fit","size",2721001.0597898
"5951","Fit","size",5336764.83845343
"5952","Fit","size",1776465.67496268
"5953","Fit","size",3912211.33429765
"5954","Fit","size",5422774.67347442
"5955","Fit","size",8324062.10186122
"5956","Fit","size",9398407.63619085
"5957","Fit","size",6643212.59980934
"5958","Fit","size",3167810.30752912
"5959","Fit","size",293369.806215267
"5960","Fit","size",3785352.27617172
"5961","Fit","size",498020.022557073
"5962","Fit","size",6893284.6694457
"5963","Fit","size",2255497.82274737
"5964","Fit","size",1531947.47485165
"5965","Fit","size",1794707.66517881
"5966","Fit","size",4329065.24407584
"5967","Fit","size",2407523.35700103
"5968","Fit","size",3923717.93854743
"5969","Fit","size",7111848.57200961
"5970","Fit","size",3148306.13730514
"5971","Fit","size",712369.897781395
"5972","Fit","size",2984260.73920278
"5973","Fit","size",7024176.19324395
"5974","Fit","size",4223754.14036513
"5975","Fit","size",4539669.27387018
"5976","Fit","size",662102.361426623
"5977","Fit","size",6403373.06082107
"5978","Fit","size",4410256.76615142
"5979","Fit","size",2516540.86582521
"5980","Fit","size",2317154.1892101
"5981","Fit","size",2893897.27839482
"5982","Fit","size",4054586.49181436
"5983","Fit","size",3605627.37423365
"5984","Fit","size",3806889.82948611
"5985","Fit","size",3788876.65374402
"5986","Fit","size",854933.893496537
"5987","Fit","size",1973675.71374478
"5988","Fit","size",4384272.86814743
"5989","Fit","size",3661178.17426164
"5990","Fit","size",3918105.06564554
"5991","Fit","size",2104449.12637703
"5992","Fit","size",6748570.28135547
"5993","Fit","size",5708852.56206218
"5994","Fit","size",3603857.49797986
"5995","Fit","size",4028183.70872447
"5996","Fit","size",5015068.88294814
"5997","Fit","size",2538500.1374815
"5998","Fit","size",3263500.69477758
"5999","Fit","size",777211.173977256
"6000","Fit","size",4977555.14305205
"6001","Fit","size",3965590.28262209
"6002","Fit","size",6183896.42539667
"6003","Fit","size",3118489.47077574
"6004","Fit","size",889087.502767348
"6005","Fit","size",1406561.55898393
"6006","Fit","size",4649839.74405162
"6007","Fit","size",5757092.92201087
"6008","Fit","size",2202195.18211792
"6009","Fit","size",4912869.86699963
"6010","Fit","size",1075617.90128405
"6011","Fit","size",2093540.71818824
"6012","Fit","size",2507917.19501969
"6013","Fit","size",719314.727957702
"6014","Fit","size",2986058.28506915
"6015","Fit","size",2696616.06507776
"6016","Fit","size",3817845.16616499
"6017","Fit","size",6038392.76964113
"6018","Fit","size",5553578.55566883
"6019","Fit","size",1461814.84357877
"6020","Fit","size",3444232.87672348
"6021","Fit","size",2915988.47170272
"6022","Fit","size",4657288.51938582
"6023","Fit","size",406867.84577253
"6024","Fit","size",5301187.35747302
"6025","Fit","size",1690151.81045687
"6026","Fit","size",1220384.35193672
"6027","Fit","size",4657477.07510817
"6028","Fit","size",3205525.40899696
"6029","Fit","size",2315510.20515102
"6030","Fit","size",6366484.99751287
"6031","Fit","size",5714524.02967653
"6032","Fit","size",5642346.65874505
"6033","Fit","size",4160209.56224502
"6034","Fit","size",3022988.41807917
"6035","Fit","size",2578334.83846975
"6036","Fit","size",5713038.47417327
"6037","Fit","size",4381187.30825345
"6038","Fit","size",3753558.62629364
"6039","Fit","size",3792820.52066558
"6040","Fit","size",4850687.88230724
"6041","Fit","size",2782984.62759062
"6042","Fit","size",3915938.70178273
"6043","Fit","size",3239148.57528094
"6044","Fit","size",4485750.52735693
"6045","Fit","size",5205476.08755796
"6046","Fit","size",1207873.04381778
"6047","Fit","size",4898670.92082169
"6048","Fit","size",5128873.66395258
"6049","Fit","size",4030531.54991169
"6050","Fit","size",5082346.62170537
"6051","Fit","size",6575996.63315073
"6052","Fit","size",2930188.38965213
"6053","Fit","size",2317016.80475033
"6054","Fit","size",1579985.48108687
"6055","Fit","size",4096834.10386981
"6056","Fit","size",2027621.8639278
"6057","Fit","size",1566694.7582646
"6058","Fit","size",3381234.71648239
"6059","Fit","size",5384519.15734408
"6060","Fit","size",691171.551783871
"6061","Fit","size",4534476.08509415
"6062","Fit","size",1207269.39336081
"6063","Fit","size",4256685.63527969
"6064","Fit","size",1046229.77714032
"6065","Fit","size",852317.940405873
"6066","Fit","size",5056007.98998047
"6067","Fit","size",1758715.68611778
"6068","Fit","size",5044048.49922185
"6069","Fit","size",4419148.78686648
"6070","Fit","size",1481377.74333598
"6071","Fit","size",4215309.53088455
"6072","Fit","size",3772265.19726277
"6073","Fit","size",640985.347589072
"6074","Fit","size",4233740.95858959
"6075","Fit","size",2794531.24084397
"6076","Fit","size",898652.134984258
"6077","Fit","size",6333883.44087516
"6078","Fit","size",4661923.90946945
"6079","Fit","size",3216378.66292064
"6080","Fit","size",1958777.05962381
"6081","Fit","size",1657421.36812315
"6082","Fit","size",4457631.94438705
"6083","Fit","size",3159048.13687244
"6084","Fit","size",6063740.16414712
"6085","Fit","size",3274028.53050858
"6086","Fit","size",4187616.35019839
"6087","Fit","size",6936263.08529004
"6088","Fit","size",452567.971169059
"6089","Fit","size",2514941.70208395
"6090","Fit","size",5737198.07900306
"6091","Fit","size",3455223.23083452
"6092","Fit","size",1987525.52362338
"6093","Fit","size",2915225.33669256
"6094","Fit","size",4609987.92896362
"6095","Fit","size",4730623.4252291
"6096","Fit","size",5782425.71551912
"6097","Fit","size",2967384.08329461
"6098","Fit","size",452227.052824791
"6099","Fit","size",915994.355650921
"6100","Fit","size",2031170.13977972
"6101","Fit","size",3438075.26970969
"6102","Fit","size",5412122.93033655
"6103","Fit","size",3735839.81326708
"6104","Fit","size",2594311.63856335
"6105","Fit","size",5511414.35256068
"6106","Fit","size",2821639.57102882
"6107","Fit","size",1791526.66518718
"6108","Fit","size",2882759.92754405
"6109","Fit","size",4252029.37172674
"6110","Fit","size",489656.236213789
"6111","Fit","size",786516.091608034
"6112","Fit","size",2407324.53074977
"6113","Fit","size",4416870.59319221
"6114","Fit","size",3765369.13764313
"6115","Fit","size",2051285.95043835
"6116","Fit","size",2098849.20841044
"6117","Fit","size",4548563.21541288
"6118","Fit","size",4045414.10408193
"6119","Fit","size",2027882.87506496
"6120","Fit","size",3615520.80574339
"6121","Fit","size",5061585.69876016
"6122","Fit","size",933921.209110338
"6123","Fit","size",2894333.95312315
"6124","Fit","size",5824263.19267344
"6125","Fit","size",291304.601225709
"6126","Fit","size",6432229.90031548
"6127","Fit","size",4464003.69583631
"6128","Fit","size",1280396.92106727
"6129","Fit","size",3447468.93817892
"6130","Fit","size",2197438.2788319
"6131","Fit","size",6010220.47753793
"6132","Fit","size",4099794.85590911
"6133","Fit","size",4787071.35230576
"6134","Fit","size",648234.361191604
"6135","Fit","size",8332761.87385794
"6136","Fit","size",5609794.89035667
"6137","Fit","size",1028585.36413818
"6138","Fit","size",1251499.20760322
"6139","Fit","size",4238875.46236008
"6140","Fit","size",3559740.06158329
"6141","Fit","size",3204922.54621306
"6142","Fit","size",6076220.90757833
"6143","Fit","size",4104387.79751494
"6144","Fit","size",1093515.26061254
"6145","Fit","size",2034088.73827
"6146","Fit","size",4053624.50594701
"6147","Fit","size",4850315.62396667
"6148","Fit","size",1223068.69440378
"6149","Fit","size",6260122.56492766
"6150","Fit","size",5339708.23453591
"6151","Fit","size",5460672.87025578
"6152","Fit","size",1511681.29774685
"6153","Fit","size",2045805.31043651
"6154","Fit","size",1290094.64621758
"6155","Fit","size",2151379.82104708
"6156","Fit","size",2759464.45603045
"6157","Fit","size",1122105.03424273
"6158","Fit","size",1162375.20350109
"6159","Fit","size",845760.990957707
"6160","Fit","size",2559668.22514998
"6161","Fit","size",5408007.45287333
"6162","Fit","size",7086556.70622357
"6163","Fit","size",570170.510095734
"6164","Fit","size",2280207.39583298
"6165","Fit","size",2317296.06202023
"6166","Fit","size",3574724.79979178
"6167","Fit","size",3435448.54136193
"6168","Fit","size",3841691.06530312
"6169","Fit","size",4811858.96602664
"6170","Fit","size",575775.387864161
"6171","Fit","size",5702136.53221047
"6172","Fit","size",4459113.56898629
"6173","Fit","size",1434079.99350134
"6174","Fit","size",3710737.54686311
"6175","Fit","size",3612146.59404505
"6176","Fit","size",4963768.84503576
"6177","Fit","size",2205112.16275819
"6178","Fit","size",1860152.70038157
"6179","Fit","size",9838086.678347
"6180","Fit","size",866156.673980304
"6181","Fit","size",4517333.20344141
"6182","Fit","size",1834940.35290118
"6183","Fit","size",6654967.3663647
"6184","Fit","size",3182248.37123123
